Web ID,Reported Date,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Route,Supra Route,lat,lon
44935.0,2018-06-19,,70.0,70,60.0,Central Mediterranean 3,Central Mediterranean,32.956951061554996,13.088341473828
44932.0,2018-06-19,6.0,95.0,101,5.0,Central Mediterranean 3,Central Mediterranean,32.953662,12.875107
44903.0,2018-06-18,5.0,,5,115.0,Central Mediterranean 3,Central Mediterranean,33.900182962029,13.378376278125
44898.0,2018-06-17,1.0,,1,523.0,Central Mediterranean 3,Central Mediterranean,33.909919705503995,12.888975225
44897.0,2018-06-17,5.0,38.0,43,4.0,Alboran route,Western Mediterranean,36.475227818625996,-2.2302081484369998
44896.0,2018-06-15,4.0,,4,,Strait + goulf of Cadix route,Western Mediterranean,36.010331867945,-5.441475625
44895.0,2018-06-14,1.0,,1,11.0,Strait + goulf of Cadix route,Western Mediterranean,36.008665545045,-5.3989036035160005
44894.0,2018-06-12,,76.0,76,41.0,Central Mediterranean 3,Central Mediterranean,33.301440562438,12.526426396875
44893.0,2018-06-11,2.0,,2,937.0,Central Mediterranean 3,Central Mediterranean,34.536714156712996,13.1087017875
44871.0,2018-06-10,4.0,,4,49.0,Alboran route,Western Mediterranean,35.507204211799,-2.74034339375
44892.0,2018-06-09,,2.0,2,229.0,Central Mediterranean 3,Central Mediterranean,33.905101905813,12.734836639633999
44869.0,2018-06-08,,1.0,1,119.0,Central Mediterranean 3,Central Mediterranean,33.442744459548,13.29522553125
44902.0,2018-06-03,1.0,,1,,Other,Other,36.641705615056,5.245392575671
44834.0,2018-06-03,9.0,1.0,10,5.0,Other,Other,36.15949818965,29.870973380859
44833.0,2018-06-02,84.0,28.0,112,68.0,Central Mediterranean 3,Central Mediterranean,34.874223027787,11.5362262125
44836.0,2018-06-02,2.0,,2,,Strait + goulf of Cadix route,Western Mediterranean,35.795396210661,-5.834297622754001
44835.0,2018-06-02,,1.0,1,41.0,Other,Other,35.698609483239004,-4.792843715625
44832.0,2018-05-29,1.0,1.0,2,3.0,Strait + goulf of Cadix route,Western Mediterranean,35.974321453972,-5.631915520312999
44822.0,2018-05-26,1.0,,1,,Central Mediterranean 3,Central Mediterranean,34.310004799432996,13.90230875625
44830.0,2018-05-25,,5.0,5,400.0,Central Mediterranean 3,Central Mediterranean,33.832333519830996,13.6747367375
44819.0,2018-05-24,4.0,14.0,18,12.0,Strait + goulf of Cadix route,Western Mediterranean,34.522568371876,-6.495380873535
44806.0,2018-05-14,7.0,,7,12.0,Eastern Mediterranean 1,Eastern Mediterranean,39.458858375437,26.05864419043
44800.0,2018-05-13,9.0,,9,,Other,Other,35.473177364902,34.293756766172
44807.0,2018-05-12,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.672917004916,14.273392064062
45713.0,2018-05-10,1.0,,1,,Alboran route,Western Mediterranean,35.274229822551,-2.984685136279
44787.0,2018-05-06,1.0,3.0,4,114.0,Central Mediterranean 3,Central Mediterranean,34.16932821134,13.4110648625
44783.0,2018-04-30,1.0,,1,,Other,Other,32.863131902941,13.432646267578
44782.0,2018-04-30,2.0,,2,,Other,Other,32.795033269536,13.714950386229999
44784.0,2018-04-30,6.0,,6,,Central Mediterranean 3,Central Mediterranean,32.942476914595,12.087154137109001
44775.0,2018-04-29,17.0,2.0,19,19.0,Algeria route,Western Mediterranean,35.822895058362,-0.796902517969
44773.0,2018-04-25,5.0,12.0,17,17.0,Alboran route,Western Mediterranean,35.719565805417,-3.226601551172
44770.0,2018-04-22,11.0,,11,,Central Mediterranean 3,Central Mediterranean,32.897924735444,12.636084778650998
44761.0,2018-04-14,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.8985929,-5.373166
44760.0,2018-04-13,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.898558136159004,-5.3744534603269996
44753.0,2018-04-09,6.0,30.0,36,10.0,Strait + goulf of Cadix route,Western Mediterranean,35.565324311662,-6.015228714062999
44711.0,2018-04-06,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.007378006886,-5.595094154956
44710.0,2018-04-02,1.0,,1,,Other,Other,35.635369791472,-1.325146605078
44693.0,2018-04-01,7.0,4.0,11,1.0,Strait + goulf of Cadix route,Western Mediterranean,35.97755438657,-5.768318886719
44709.0,2018-04-01,1.0,,1,,Algeria route,Western Mediterranean,35.724826606545,-1.134878620654
44694.0,2018-04-01,1.0,,1,,Alboran route,Western Mediterranean,35.307342028997,-3.957839329297
44708.0,2018-03-31,1.0,,1,,Other,Other,35.400122962293,-1.258784939648
44692.0,2018-03-29,,7.0,7,,Strait + goulf of Cadix route,Western Mediterranean,35.961994206451,-5.382424111328
44676.0,2018-03-20,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.908397062094004,13.256741284619
44671.0,2018-03-18,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.61900306312,-6.364435634424
44669.0,2018-03-17,16.0,3.0,19,3.0,Eastern Mediterranean 2,Eastern Mediterranean,37.462855742504,27.010840066992003
44665.0,2018-03-15,12.0,,12,22.0,Alboran route,Western Mediterranean,35.51997053612,-2.645016567187
44661.0,2018-03-12,1.0,,1,,Other,Other,36.839922534108,14.765837528836
44672.0,2018-03-08,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.626580524694,-6.383661708643
44643.0,2018-03-03,3.0,,3,2.0,Strait + goulf of Cadix route,Western Mediterranean,35.915401186367,-5.380983631274001
44648.0,2018-03-03,,21.0,21,30.0,Central Mediterranean 3,Central Mediterranean,33.442744459548,12.570127875
44664.0,2018-02-28,1.0,,1,,Other,Other,35.612071497907,-1.170012647266
44624.0,2018-02-26,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.008245901966,-5.603763054492
44623.0,2018-02-25,1.0,,1,,Other,Other,36.1509958,-5.3378834
44622.0,2018-02-21,2.0,,2,,Other,Other,35.406879065613,-1.395759438281
44600.0,2018-02-19,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.719144626209,14.171768528906
44599.0,2018-02-18,2.0,,2,,Other,Other,35.595813364861996,-1.186008961035
44423.0,2018-02-17,1.0,,1,,Algeria route,Western Mediterranean,36.65440390004,0.9246947234370001
44655.0,2018-02-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.906811782506,13.184471844922
44654.0,2018-02-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.796511748693,12.733749617969
44422.0,2018-02-16,1.0,,1,,Algeria route,Western Mediterranean,35.646074121757,-1.0758108974160001
44653.0,2018-02-15,11.0,,11,,Central Mediterranean 3,Central Mediterranean,32.940748164060004,12.081660973046999
44421.0,2018-02-15,2.0,,2,,Algeria route,Western Mediterranean,35.717462497698996,-0.8938993317380001
44420.0,2018-02-15,1.0,,1,,Other,Other,35.579829252717,-1.163521320654
44419.0,2018-02-14,2.0,,2,,Other,Other,35.494728544351,-1.244925426954
44412.0,2018-02-13,1.0,,1,,Algeria route,Western Mediterranean,35.971216093787,0.070161184473
44405.0,2018-02-12,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.949766199352005,-5.3096396875
44409.0,2018-02-12,1.0,,1,,Other,Other,36.480420966708,-4.740933306885
44404.0,2018-02-11,1.0,,1,,Algeria route,Western Mediterranean,36.424291687372,0.620750723437
44403.0,2018-02-11,,5.0,5,29.0,Alboran route,Western Mediterranean,35.585153669322,-2.9577960023439998
44407.0,2018-02-10,1.0,,1,,Other,Other,36.729843473764,2.7920907335939997
44652.0,2018-02-09,7.0,,7,,Central Mediterranean 3,Central Mediterranean,32.938443110773,12.087154137109001
44401.0,2018-02-09,3.0,,3,32.0,Alboran route,Western Mediterranean,35.746320190537,-3.2142419320310003
44400.0,2018-02-08,1.0,,1,,Algeria route,Western Mediterranean,36.185775189622,0.25951373125
44384.0,2018-02-03,21.0,26.0,47,1.0,Alboran route,Western Mediterranean,35.583186593035,-2.795275034375
45874.0,2018-02-01,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.103074982115004,26.565686107471
44382.0,2018-02-01,14.0,86.0,100,3.0,Central Mediterranean 3,Central Mediterranean,33.245635482342,12.247829185936999
44364.0,2018-01-28,1.0,,1,,Other,Other,34.7402677,10.7482127
44116.0,2018-01-27,2.0,32.0,34,96.0,Central Mediterranean 3,Central Mediterranean,34.750921892473,13.53515625
44113.0,2018-01-26,2.0,,2,,Algeria route,Western Mediterranean,36.280790301064,0.09471158593699999
44110.0,2018-01-23,,1.0,1,,Algeria route,Western Mediterranean,35.805774336301,-0.8035853820309999
44109.0,2018-01-23,3.0,,3,57.0,Alboran route,Western Mediterranean,35.35923627528,-2.644685650781
44106.0,2018-01-21,1.0,,1,,Other,Other,32.7912611,13.7360765
44103.0,2018-01-20,2.0,,2,34.0,Alboran route,Western Mediterranean,35.940576396122,-3.1212014657230003
44097.0,2018-01-16,2.0,,2,17.0,Algeria route,Western Mediterranean,35.85295401428,-0.814755301172
44096.0,2018-01-16,3.0,,3,,Central Mediterranean 3,Central Mediterranean,33.416093240500004,13.21331095625
44091.0,2018-01-13,1.0,,1,,Algeria route,Western Mediterranean,36.058654404974,0.061860512109
44090.0,2018-01-12,1.0,,1,,Other,Other,36.8012722,3.5686162
44087.0,2018-01-09,3.0,8.0,11,43.0,Strait + goulf of Cadix route,Western Mediterranean,35.891005756583,-5.659332275391001
44086.0,2018-01-09,,100.0,100,16.0,Central Mediterranean 3,Central Mediterranean,33.461246171967,14.630447728125
44080.0,2018-01-07,2.0,10.0,12,270.0,Central Mediterranean 3,Central Mediterranean,32.983002330562,13.768852058594
44079.0,2018-01-06,8.0,56.0,64,86.0,Central Mediterranean 3,Central Mediterranean,34.078380455797,13.268242596875
44078.0,2018-01-05,4.0,,4,4.0,Strait + goulf of Cadix route,Western Mediterranean,35.880538323659,-5.519505224414001
44077.0,2018-01-04,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.784676783801,-6.580935208594
44074.0,2017-12-25,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,38.430189025970996,27.102313915039
44071.0,2017-12-22,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.92640982622,13.113060712109
44070.0,2017-12-22,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.878049717478,-5.327972173691
44036.0,2017-12-16,,3.0,3,20.0,Strait + goulf of Cadix route,Western Mediterranean,35.882833113479,-5.803099736328
44050.0,2017-12-15,1.0,,1,4.0,Other,Other,36.125095674655,-5.169511656055
44027.0,2017-12-14,1.0,,1,68.0,Alboran route,Western Mediterranean,35.9389086,-3.180596302148
44026.0,2017-12-13,,2.0,2,31.0,Alboran route,Western Mediterranean,36.2144014,-3.4195527
44035.0,2017-12-08,3.0,5.0,8,4.0,Central Mediterranean 1,Central Mediterranean,36.949195213437,8.448509527539
44011.0,2017-12-04,3.0,,3,40.0,Strait + goulf of Cadix route,Western Mediterranean,35.317984016666,-6.32317765
44034.0,2017-12-04,1.0,,1,,Algeria route,Western Mediterranean,36.159616714092,0.134644935938
44012.0,2017-12-04,1.0,,1,35.0,Alboran route,Western Mediterranean,36.68466409455,-3.862161322656
44033.0,2017-12-03,,3.0,3,18.0,Strait + goulf of Cadix route,Western Mediterranean,35.876390459221,-5.81198164375
44009.0,2017-11-30,,28.0,28,6.0,Strait + goulf of Cadix route,Western Mediterranean,35.928564408919,-5.893536298438
44004.0,2017-11-29,3.0,1.0,4,2.0,Strait + goulf of Cadix route,Western Mediterranean,35.970153678605,-5.603076408983999
44002.0,2017-11-28,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.082470985785996,-6.026000976562999
44018.0,2017-11-27,1.0,,1,,Alboran route,Western Mediterranean,35.290387494344,-2.9265919036129997
43997.0,2017-11-25,31.0,,31,,Other,Other,32.801959442053,13.720786873046999
44001.0,2017-11-25,1.0,,1,66.0,Eastern Mediterranean 1,Eastern Mediterranean,39.117926486658,26.584397197559
44000.0,2017-11-25,6.0,,6,,Strait + goulf of Cadix route,Western Mediterranean,35.850559281577,-5.679503544922
43999.0,2017-11-25,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,36.178832465467,-5.909786224365
43998.0,2017-11-25,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.988768038193996,-5.611316155078
44031.0,2017-11-24,1.0,,1,,Algeria route,Western Mediterranean,36.198825876138,0.218307777344
43993.0,2017-11-23,1.0,20.0,21,,Central Mediterranean 3,Central Mediterranean,34.060179168558996,13.0595023625
44030.0,2017-11-23,1.0,,1,,Algeria route,Western Mediterranean,36.05976458599,0.090699623438
43992.0,2017-11-22,,6.0,6,107.0,Central Mediterranean 3,Central Mediterranean,34.40533393608,13.982353925
44029.0,2017-11-22,1.0,,1,,Algeria route,Western Mediterranean,36.055323767952,0.076966713281
43984.0,2017-11-19,3.0,1.0,4,,Strait + goulf of Cadix route,Western Mediterranean,35.904917419285,-5.291584069312
44028.0,2017-11-17,1.0,,1,,Algeria route,Western Mediterranean,36.101939856583,0.057740639063
44015.0,2017-11-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.811542676207,12.897253417969
43976.0,2017-11-12,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.821929803103,12.898626708984
43986.0,2017-11-11,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.328328251178,26.428951143555004
43972.0,2017-11-11,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.343995090707004,26.383975862793
43969.0,2017-11-09,2.0,,2,,Strait + goulf of Cadix route,Western Mediterranean,35.777154148825005,-5.789837326123
43971.0,2017-11-09,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.350632522991,26.376079439453
43962.0,2017-11-07,1.0,,1,10.0,Strait + goulf of Cadix route,Western Mediterranean,35.875277696775,-5.696625198437999
43970.0,2017-11-06,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean,39.34319855647,26.375392793944997
43964.0,2017-11-06,5.0,29.0,34,106.0,Central Mediterranean 3,Central Mediterranean,34.341859153473,13.82854533125
43924.0,2017-11-04,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.778176,-5.8279666
43923.0,2017-11-03,3.0,11.0,14,,Central Mediterranean 3,Central Mediterranean,34.078380455797,13.08147501875
43922.0,2017-11-03,23.0,53.0,76,64.0,Central Mediterranean 3,Central Mediterranean,34.000148459845,13.0535263125
43921.0,2017-11-03,3.0,7.0,10,15.0,Eastern Mediterranean 3,Eastern Mediterranean,37.031187012469,27.126068793164002
43912.0,2017-11-01,8.0,,8,142.0,Central Mediterranean 3,Central Mediterranean,33.690138498642,12.661743164061999
43911.0,2017-10-30,2.0,,2,12.0,Algeria route,Western Mediterranean,36.076415421564995,0.045381019922
43910.0,2017-10-29,2.0,3.0,5,48.0,Strait + goulf of Cadix route,Western Mediterranean,35.839661046921,-5.787262405469001
43899.0,2017-10-26,1.0,,1,,Alboran route,Western Mediterranean,35.291156590869996,-2.927625956006
44603.0,2017-10-22,1.0,,1,17.0,Alboran route,Western Mediterranean,35.286041628488,-2.9019786976560003
43894.0,2017-10-22,1.0,,1,17.0,Alboran route,Western Mediterranean,35.282888789154,-2.913308348535
43893.0,2017-10-22,8.0,,8,,Central Mediterranean 3,Central Mediterranean,32.679837405805,14.299608421484
43891.0,2017-10-19,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.826545914137995,12.898626708984
43870.0,2017-10-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean,34.594243427133996,10.653553136719001
43864.0,2017-10-15,1.0,,1,23.0,Central Mediterranean 3,Central Mediterranean,34.277715802156,12.123413085938001
43898.0,2017-10-13,28.0,,28,,Central Mediterranean 3,Central Mediterranean,32.657872602092,14.283128929297
44595.0,2017-10-11,4.0,,4,,Central Mediterranean 3,Central Mediterranean,34.830052608625,10.86988288125
43857.0,2017-10-08,46.0,3.0,49,38.0,Central Mediterranean 3,Central Mediterranean,34.757813062277,11.747713028906
43848.0,2017-10-03,,68.0,68,,Central Mediterranean 3,Central Mediterranean,33.435577757609,13.21331095625
43836.0,2017-10-01,2.0,,2,,Central Mediterranean 3,Central Mediterranean,33.890315995891,13.117675802205
44596.0,2017-10-01,3.0,,3,,Central Mediterranean 3,Central Mediterranean,33.175092581861,12.476987920311998
43835.0,2017-10-01,1.0,,1,,Central Mediterranean 3,Central Mediterranean,34.399491539041,13.623046875
43868.0,2017-09-30,1.0,,1,,Central Mediterranean 3,Central Mediterranean,33.507538772679,11.156813950781
43830.0,2017-09-28,1.0,,1,5.0,Kas to Kastellorizo,Eastern Mediterranean,36.1444801,29.5861581
43770.0,2017-09-24,2.0,,2,4.0,Alboran route,Western Mediterranean,35.268594995463,-2.9372389931150003
43764.0,2017-09-20,7.0,90.0,97,40.0,Central Mediterranean 3,Central Mediterranean,33.571206001856,12.390651451561999
43691.0,2017-09-15,3.0,,3,139.0,Central Mediterranean 3,Central Mediterranean,33.622177677794,12.90569376875
43685.0,2017-09-13,1.0,6.0,7,3.0,Alboran route,Western Mediterranean,36.040798831235,-2.618895484766
43681.0,2017-09-11,,3.0,3,4.0,Strait + goulf of Cadix route,Western Mediterranean,35.960882647666004,-5.386543984375
43680.0,2017-09-11,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.668277655843,14.277635765234
42398.0,2017-08-31,7.0,,7,13.0,Alboran route,Western Mediterranean,35.272098761012,-2.887285532422
42397.0,2017-08-30,,120.0,120,1.0,Central Mediterranean 3,Central Mediterranean,33.455393950314004,11.520502123437
43670.0,2017-08-27,5.0,,5,,Central Mediterranean 3,Central Mediterranean,32.656427359935,14.274889183203001
35482.0,2017-08-09,1.0,,1,11.0,Strait + goulf of Cadix route,Western Mediterranean,35.91755605694,-5.373688022754
35488.0,2017-08-07,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.793048517692,12.726883162891
35473.0,2017-08-06,8.0,,8,,Central Mediterranean 3,Central Mediterranean,32.812688104939,12.457809448242
35467.0,2017-08-01,8.0,,8,119.0,Central Mediterranean 3,Central Mediterranean,33.722801551772,12.564878545311998
35466.0,2017-07-31,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.981822895107,-5.617152641894999
35443.0,2017-07-27,8.0,,8,9.0,Cesme to Chios route,Eastern Mediterranean,38.332225832165996,26.237827220703
35476.0,2017-07-25,2.0,,2,,Other,Other,32.895858044686,13.189278363477001
35439.0,2017-07-25,13.0,3.0,16,,Central Mediterranean 3,Central Mediterranean,34.110273423914,12.64727600625
35426.0,2017-07-20,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.812558555669,12.454843602686
30167.0,2017-07-16,1.0,,1,,Algeria route,Western Mediterranean,37.136264912559,-1.8240222425780002
30160.0,2017-07-15,1.0,,1,,Other,Other,36.567000959142,-4.585614805469
30654.0,2017-07-12,1.0,,1,,Other,Other,36.632456427923,-4.4502505449220005
31132.0,2017-07-11,3.0,,3,48.0,Alboran route,Western Mediterranean,35.2873046,-3.8708433
31130.0,2017-07-10,1.0,,1,,Other,Other,32.8746462,13.1334899
31128.0,2017-07-08,,35.0,35,65.0,Central Mediterranean 3,Central Mediterranean,33.6262223,12.9583415
31121.0,2017-07-04,,49.0,49,3.0,Alboran route,Western Mediterranean,35.9394333,-3.038769
31120.0,2017-07-03,4.0,,4,,Central Mediterranean 3,Central Mediterranean,32.8676549,13.4181278
31118.0,2017-07-01,9.0,,9,,Central Mediterranean 3,Central Mediterranean,34.8229616,13.7016523
31114.0,2017-06-30,,60.0,60,80.0,Central Mediterranean 3,Central Mediterranean,36.0020933,12.0404865
31117.0,2017-06-30,10.0,,10,,Central Mediterranean 3,Central Mediterranean,33.5143033,11.0987311
31115.0,2017-06-30,1.0,,1,,Central Mediterranean 3,Central Mediterranean,35.6435454,12.3563434
31110.0,2017-06-29,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.8058871,12.5307519
31106.0,2017-06-28,2.0,,2,,Central Mediterranean 3,Central Mediterranean,35.3611369,14.7492973
31105.0,2017-06-28,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.8154645,14.6238346
31104.0,2017-06-28,29.0,,29,,Other,Other,32.8621454,13.4312263
31109.0,2017-06-28,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.8053875,12.65853
44597.0,2017-06-27,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.906994338955,14.344975975703
31101.0,2017-06-27,7.0,,7,,Central Mediterranean 3,Central Mediterranean,32.8798342,13.36196
31093.0,2017-06-26,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.8133431,12.8824822
31092.0,2017-06-26,3.0,,3,,Other,Other,31.6249141,17.2623651
31089.0,2017-06-25,2.0,,2,229.0,Other,Other,34.8505039,17.5484844
31087.0,2017-06-24,1.0,,1,,Other,Other,32.8631624,13.4367761
31086.0,2017-06-22,1.0,,1,71.0,Central Mediterranean 3,Central Mediterranean,35.362145603321,16.32440644375
31084.0,2017-06-21,5.0,,5,,Other,Other,32.8596005,13.4340859
31083.0,2017-06-21,18.0,,18,2.0,Other,Other,32.750388,13.7145856
31077.0,2017-06-20,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean,35.8255136,-5.7245056
31076.0,2017-06-20,3.0,,3,,Central Mediterranean 3,Central Mediterranean,32.9366507,12.087716
31075.0,2017-06-19,,7.0,7,,Central Mediterranean 3,Central Mediterranean,34.1847448,11.8777545
31072.0,2017-06-18,9.0,,9,,Central Mediterranean 3,Central Mediterranean,32.8864058,13.3787551
31071.0,2017-06-18,7.0,,7,,Central Mediterranean 3,Central Mediterranean,32.8447102,12.592091
31061.0,2017-06-17,,,0,,Central Mediterranean 3,Central Mediterranean,32.8622936,12.530664
31060.0,2017-06-17,,,0,,Central Mediterranean 3,Central Mediterranean,32.8622936,12.530664
31059.0,2017-06-17,5.0,,5,135.0,Central Mediterranean 3,Central Mediterranean,32.8622936,12.530664
31058.0,2017-06-17,,110.0,110,25.0,Central Mediterranean 3,Central Mediterranean,32.8622936,12.530664
31062.0,2017-06-17,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.8469698,12.6605155
31057.0,2017-06-16,8.0,,8,,Central Mediterranean 3,Central Mediterranean,32.7933071,12.6561106
31056.0,2017-06-16,5.0,,5,,Algeria route,Western Mediterranean,37.5748421,-1.0213542
31050.0,2017-06-15,,126.0,126,4.0,Other,Other,32.150897305344,17.730387775
31049.0,2017-06-15,4.0,,4,,Central Mediterranean 3,Central Mediterranean,32.7924885,12.7632621
31048.0,2017-06-15,3.0,,3,,Other,Other,32.8214694,12.9502941
31044.0,2017-06-13,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.815665881156,12.456513532813
31043.0,2017-06-13,1.0,,1,,Central Mediterranean 3,Central Mediterranean,35.504484127391,13.31546174375
35432.0,2017-06-12,2.0,,2,,Alboran route,Western Mediterranean,35.3142067,-2.944928
31042.0,2017-06-12,2.0,,2,,Other,Other,32.7917479,13.6921318
31034.0,2017-06-10,8.0,,8,,Other,Other,32.7913436,13.6989041
31038.0,2017-06-10,1.0,,1,,Central Mediterranean 3,Central Mediterranean,34.486805385946,13.26152759375
31037.0,2017-06-10,1.0,,1,,Central Mediterranean 3,Central Mediterranean,34.89587353599,14.06267390625
31036.0,2017-06-10,8.0,,8,,Central Mediterranean 3,Central Mediterranean,34.8293173,11.8660779
31035.0,2017-06-10,,52.0,52,79.0,Central Mediterranean 3,Central Mediterranean,33.746741521914004,12.9018945375
31033.0,2017-06-09,1.0,,1,,Other,Other,32.8768429,13.1020327
31031.0,2017-06-09,1.0,,1,,Algeria route,Western Mediterranean,36.9535799,-1.9029405
31030.0,2017-06-09,1.0,,1,,Alboran route,Western Mediterranean,36.7463917,-2.1710412
31022.0,2017-06-04,19.0,,19,,Central Mediterranean 3,Central Mediterranean,33.5171255,11.1163723
31023.0,2017-06-04,2.0,,2,,Central Mediterranean 3,Central Mediterranean,33.881101,10.8658187
31020.0,2017-06-03,4.0,,4,125.0,Central Mediterranean 3,Central Mediterranean,36.63834893812,13.129158695313
31017.0,2017-05-31,13.0,,13,,Central Mediterranean 3,Central Mediterranean,34.019057135486996,10.049736548828
44577.0,2017-05-29,,10.0,10,,Central Mediterranean 3,Central Mediterranean,34.399956108775,13.88848725
31007.0,2017-05-29,10.0,10.0,20,,Central Mediterranean 3,Central Mediterranean,34.3790092,15.2488504
31000.0,2017-05-27,1.0,,1,126.0,Central Mediterranean 3,Central Mediterranean,36.0163981,11.3382081
30999.0,2017-05-27,33.0,24.0,57,,Central Mediterranean 3,Central Mediterranean,34.4968003,14.8203836
30998.0,2017-05-27,2.0,18.0,20,,Central Mediterranean 3,Central Mediterranean,33.23486391,12.46703829
31005.0,2017-05-27,7.0,,7,,Central Mediterranean 3,Central Mediterranean,33.47719529,13.02556094
30997.0,2017-05-26,1.0,,1,,Central Mediterranean 3,Central Mediterranean,35.2655099,13.2591025
30994.0,2017-05-26,,82.0,82,,Central Mediterranean 3,Central Mediterranean,34.114134523922,13.011378990625
30993.0,2017-05-26,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.795371,12.566804
30992.0,2017-05-25,2.0,,2,,Central Mediterranean 3,Central Mediterranean,34.404699358622,13.19814656875
43761.0,2017-05-24,1.0,,1,,Central Mediterranean 3,Central Mediterranean,37.341309150989,12.2823443125
30979.0,2017-05-19,,1.0,1,24.0,Alboran route,Western Mediterranean,35.3142067,-2.9471167
30978.0,2017-05-19,1.0,1.0,2,,Central Mediterranean 3,Central Mediterranean,33.93416882,12.98161563
30981.0,2017-05-19,,156.0,156,4.0,Central Mediterranean 3,Central Mediterranean,33.10325838,13.03502391
30975.0,2017-05-17,2.0,,2,,Other,Other,32.89825083,13.17921947
30974.0,2017-05-16,2.0,,2,,Central Mediterranean 3,Central Mediterranean,32.79183778,12.719922
30973.0,2017-05-16,1.0,,1,,Other,Other,32.89190875,13.18677257
30972.0,2017-05-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean,32.80431419,12.49050618
30970.0,2017-05-15,,1.0,1,6.0,Strait + goulf of Cadix route,Western Mediterranean,35.84634379,-5.776402957
30969.0,2017-05-15,7.0,13.0,20,484.0,Central Mediterranean 3,Central Mediterranean,35.205060848506996,13.3028154475
30958.0,2017-05-08,11.0,,11,,Other,Other,32.7812306,12.6964611
30957.0,2017-05-07,,102.0,102,7.0,Other,Other,32.7812306,12.6964611
30956.0,2017-05-07,,82.0,82,50.0,Central Mediterranean 3,Central Mediterranean,35.5321535,12.7423968
30949.0,2017-05-04,1.0,,1,,Other,Other,30.375663591234,19.0363997875
30948.0,2017-05-03,19.0,,19,,Other,Other,31.842978308004998,18.04763025625
30942.0,2017-05-02,1.0,,1,,Central Mediterranean 3,Central Mediterranean,33.1052674,11.7097945
30941.0,2017-05-01,6.0,,6,,Central Mediterranean 3,Central Mediterranean,32.9739028,13.3421741
30938.0,2017-04-26,1.0,,1,,Other,Other,32.1125451,23.9335781
30931.0,2017-04-24,16.0,7.0,23,2.0,Eastern Mediterranean 1,Eastern Mediterranean,39.3660851,26.1667672
30930.0,2017-04-23,1.0,,1,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
30919.0,2017-04-18,,10.0,10,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
30918.0,2017-04-18,4.0,,4,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
30917.0,2017-04-18,,30.0,30,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
30923.0,2017-04-18,,35.0,35,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
30922.0,2017-04-18,28.0,,28,,Other,Other,32.791284,12.4152649
30921.0,2017-04-18,,17.0,17,,Central Mediterranean 3,Central Mediterranean,35.0991392,13.0488502
